id,timestamp_ms,date_local,vehicle,charger,network,location,tag,energy_kwh,time_h,cost,currency,distance_km,distance_mi,eff_kwh_per_100km,eff_km_per_kwh,notes
"fe45dd17-beb1-4fa2-98d8-482c7cc3ca1e",1690135800496,"2023-07-23 19:10:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",33.920000,0.282667,23.404800,"GBP",211.026360,131.125701,16.073821,6.221296,"Road trip top-up"
"139d9c4f-1d6a-4fdf-aa8a-bd70a212cf95",1693458600496,"2023-08-31 06:10:00","Hyundai Kona Electric","Home Charger","","Home","Home",17.280000,2.335135,4.838400,"GBP",91.995217,57.163178,18.783585,5.323797,"Overnight home session"
"6bccdc61-3f0f-4884-81bd-74b8e6c65629",1692165000496,"2023-08-16 06:50:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",22.400000,1.018182,10.080000,"GBP",139.741312,86.831226,16.029619,6.238451,"Shopping stop"
"bb830225-3d39-45e4-a94b-823e549878aa",1695905400496,"2023-09-28 13:50:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",14.720000,0.122667,10.156800,"GBP",97.894516,60.828832,15.036593,6.650443,"Road trip top-up"
"e060121b-633c-4f99-862d-c751550192e4",1693980000496,"2023-09-06 07:00:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",23.040000,1.047273,10.368000,"GBP",177.253366,110.140135,12.998343,7.693288,"Shopping stop"
"97f3c78e-cf54-4975-bb57-695e5f0addc9",1693828800496,"2023-09-04 13:00:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",21.120000,0.960000,9.504000,"GBP",164.728398,102.357481,12.821104,7.79964,"Shopping stop"
"a4661aad-0668-473b-8980-562265c1ce8b",1697483400496,"2023-10-16 20:10:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",23.040000,1.047273,10.368000,"GBP",179.636034,111.620657,12.825934,7.796703,"Shopping stop"
"9b6d47fe-9c24-4b8b-b55e-9dda3b200861",1697360400496,"2023-10-15 10:00:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",19.840000,0.165333,13.689600,"GBP",140.755699,87.461537,14.095344,7.094541,"Road trip top-up"
"fc0b3539-04f0-4a00-af6b-32e7059f2b79",1699792800496,"2023-11-12 12:40:00","Hyundai Kona Electric","Home Charger","","Home","Home",33.280000,4.497297,9.318400,"GBP",172.038768,106.899934,19.344477,5.169434,"Overnight home session"
"00cea94f-76dc-44ef-a7de-0020bca4a5df",1700922000496,"2023-11-25 14:20:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",33.280000,0.277333,22.963200,"GBP",178.728317,111.056627,18.620441,5.370442,"Road trip top-up"
"fe3d4e43-ed13-4acc-82ab-2eebabcee1c5",1703007000496,"2023-12-19 17:30:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",30.080000,1.367273,13.536000,"GBP",217.732484,135.292693,13.815118,7.238447,"Shopping stop"
"826049bc-e8a5-44a1-a9ad-3c709d1f13aa",1702323600497,"2023-12-11 19:40:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",27.520000,1.250909,12.384000,"GBP",157.603741,97.930424,17.461514,5.72688,"Shopping stop"
"c7d3af29-56e1-4ef0-af2b-cb1536b0cdc6",1702128600497,"2023-12-09 13:30:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",23.680000,2.152727,5.209600,"GBP",154.937328,96.273592,15.283599,6.542961,"Weekday office charging"
"44924d3d-0b23-43e8-917b-4d9f38ac5f76",1705302000497,"2024-01-15 07:00:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",16.000000,1.454545,3.520000,"GBP",86.681875,53.861620,18.458299,5.417617,"Weekday office charging"
"a4d25ec9-a182-44f9-9422-86e7691cb38b",1706560200497,"2024-01-29 20:30:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",34.560000,0.288000,23.846400,"GBP",204.996683,127.379033,16.858809,5.931617,"Road trip top-up"
"3781e2b7-bdff-436c-9880-5c857ce98440",1706024400497,"2024-01-23 15:40:00","Hyundai Kona Electric","Home Charger","","Home","Home",24.960000,3.372973,6.988800,"GBP",185.721144,115.401769,13.439504,7.440751,"Overnight home session"
"e3600797-5081-45d6-841a-64d288376bb8",1708518000497,"2024-02-21 12:20:00","Hyundai Kona Electric","Home Charger","","Home","Home",19.200000,2.594595,5.376000,"GBP",149.809785,93.087485,12.816252,7.802593,"Overnight home session"
"517f014a-b93a-46c5-b32e-7d74ae0f543a",1708201800497,"2024-02-17 20:30:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",13.440000,0.112000,9.273600,"GBP",80.934850,50.290584,16.605949,6.021938,"Road trip top-up"
"a06399a8-3714-44ff-b7b8-d1db1694f820",1708620000497,"2024-02-22 16:40:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",12.800000,0.581818,5.760000,"GBP",94.224964,58.548678,13.58451,7.361325,"Shopping stop"
"887fef16-6d76-4ef2-9455-35bdf5753f7f",1710618600497,"2024-03-16 19:50:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",28.800000,1.309091,12.960000,"GBP",175.843329,109.263979,16.378216,6.105671,"Shopping stop"
"a18ab61c-077b-41fc-90ee-f18d3fc5ec60",1710401400497,"2024-03-14 07:30:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",33.280000,0.277333,22.963200,"GBP",209.784796,130.354229,15.863876,6.30363,"Road trip top-up"
"6f53c444-5a93-4f80-85e1-e1d03401e365",1711646400497,"2024-03-28 17:20:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",33.920000,0.282667,23.404800,"GBP",216.642032,134.615118,15.657165,6.386852,"Road trip top-up"
"c9dd19b8-6225-4923-bbcf-6db5853e1521",1712484600498,"2024-04-07 11:10:00","Hyundai Kona Electric","Home Charger","","Home","Home",33.920000,4.583784,9.497600,"GBP",178.566544,110.956106,18.99572,5.264344,"Overnight home session"
"6ad24425-3c47-40ee-897e-eb01e16e4757",1712904600498,"2024-04-12 07:50:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",14.720000,0.669091,6.624000,"GBP",90.109964,55.991736,16.335596,6.121601,"Shopping stop"
"de58ca51-7bb2-4890-b0e9-baab380f71f1",1713096600498,"2024-04-14 13:10:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",14.080000,1.280000,3.097600,"GBP",88.299697,54.866888,15.945695,6.271285,"Weekday office charging"
"208fe879-cc9b-4902-8c3d-32ab9f0d4415",1715504400498,"2024-05-12 10:00:00","Hyundai Kona Electric","Home Charger","","Home","Home",30.720000,4.151351,8.601600,"GBP",217.154898,134.933798,14.146584,7.068844,"Overnight home session"
"8e50ca9e-a5ad-46bf-8c8e-40198b1e91f8",1716441600498,"2024-05-23 06:20:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",34.560000,3.141818,7.603200,"GBP",221.067805,137.365166,15.633213,6.396638,"Weekday office charging"
"3997d002-2f11-425a-9c71-fbf4a201963d",1718479200498,"2024-06-15 20:20:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",28.800000,0.240000,19.872000,"GBP",203.214389,126.271567,14.172225,7.056055,"Road trip top-up"
"03c9381d-be91-4319-9b44-0b38624ea285",1718098200498,"2024-06-11 10:30:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",19.840000,0.901818,8.928000,"GBP",89.591862,55.669802,22.144868,4.515719,"Shopping stop"
"5064e3a3-8a57-4a09-96e3-f958c5713ea1",1719306000498,"2024-06-25 10:00:00","Hyundai Kona Electric","Home Charger","","Home","Home",12.800000,1.729730,3.584000,"GBP",96.051382,59.683562,13.326201,7.504014,"Overnight home session"
"30467039-be7b-45f8-8edc-b080928abdd7",1721815800498,"2024-07-24 11:10:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",21.120000,0.960000,9.504000,"GBP",102.509695,63.696571,20.602929,4.853679,"Shopping stop"
"fcb24576-8f04-4ad7-bfc1-c729aa058d7d",1719899400498,"2024-07-02 06:50:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",27.520000,1.250909,12.384000,"GBP",134.919909,83.835345,20.397286,4.902613,"Shopping stop"
"58681865-2055-489c-84d3-4dc71c9f76a4",1723484400498,"2024-08-12 18:40:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",33.920000,1.541818,15.264000,"GBP",217.322575,135.037988,15.608135,6.406916,"Shopping stop"
"4afe0de4-1f4b-404c-a31a-0a942ae2928b",1723567800498,"2024-08-13 17:50:00","Hyundai Kona Electric","Home Charger","","Home","Home",17.920000,2.421622,5.017600,"GBP",139.302238,86.558398,12.864115,7.773562,"Overnight home session"
"c4099044-318c-454c-af13-97809dfc878f",1725114600498,"2024-08-31 15:30:00","Hyundai Kona Electric","Home Charger","","Home","Home",19.840000,2.681081,5.555200,"GBP",87.617049,54.442710,22.643995,4.416182,"Overnight home session"
"a8062d81-44c7-4083-a52b-2d0a5531a7d2",1725084000498,"2024-08-31 07:00:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",17.280000,0.144000,11.923200,"GBP",109.293613,67.911903,15.810622,6.324862,"Road trip top-up"
"5110f866-357e-412e-977d-421c3068a58a",1726290600499,"2024-09-14 06:10:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",26.240000,2.385455,5.772800,"GBP",126.487209,78.595508,20.745181,4.820397,"Weekday office charging"
"946a346e-e1f7-41d1-8cec-1e5c5d0836aa",1725796200499,"2024-09-08 12:50:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",16.000000,0.727273,7.200000,"GBP",94.993395,59.026159,16.843276,5.937087,"Shopping stop"
"fc91ce22-cdf4-4ecb-a4b7-3149841ae687",1727019000499,"2024-09-22 16:30:00","Hyundai Kona Electric","Home Charger","","Home","Home",13.440000,1.816216,3.763200,"GBP",68.703760,42.690537,19.562248,5.111887,"Overnight home session"
"993f793a-f5db-4ff7-843f-2c734d5a555c",1728129000499,"2024-10-05 12:50:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",21.120000,1.920000,4.646400,"GBP",143.889579,89.408839,14.677922,6.812954,"Weekday office charging"
"8d071e55-d74a-4d15-9768-1581e9c2b0fd",1729441800499,"2024-10-20 17:30:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",32.640000,0.272000,22.521600,"GBP",233.532668,145.110472,13.976631,7.1548,"Road trip top-up"
"9d49134e-a195-4cb8-96c6-bd95526add42",1731939000499,"2024-11-18 14:10:00","Hyundai Kona Electric","Home Charger","","Home","Home",21.760000,2.940541,6.092800,"GBP",150.989202,93.820340,14.411627,6.938842,"Overnight home session"
"6d9d64dc-58ab-472b-ae38-68db60643011",1732860000499,"2024-11-29 06:00:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",21.120000,0.176000,14.572800,"GBP",119.534197,74.275107,17.668584,5.659763,"Road trip top-up"
"a8e601e3-bd1a-481b-97c5-a0752189a971",1731054600499,"2024-11-08 08:30:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",16.640000,0.756364,7.488000,"GBP",118.424209,73.585392,14.051181,7.116839,"Shopping stop"
"352bfd6e-581b-443c-a218-3ecc8f730c38",1735381200499,"2024-12-28 10:20:00","Hyundai Kona Electric","Home Charger","","Home","Home",31.360000,4.237838,8.780800,"GBP",225.672303,140.226268,13.896256,7.196183,"Overnight home session"
"c11d69af-eaf4-4660-8bb9-53e1484b7c1c",1733382600499,"2024-12-05 07:10:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",18.560000,0.843636,8.352000,"GBP",103.328596,64.205413,17.962114,5.567273,"Shopping stop"
"05a0084f-4c32-4526-bcc7-3235b9b2b07a",1735029600499,"2024-12-24 08:40:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",21.120000,1.920000,4.646400,"GBP",157.326488,97.758147,13.424313,7.449171,"Weekday office charging"
"fba39465-5f1a-4cad-881f-a7b020bba830",1734722400499,"2024-12-20 19:20:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",18.560000,0.154667,12.806400,"GBP",103.261377,64.163645,17.973806,5.563652,"Road trip top-up"
"85be4144-08ef-4fe1-a6e6-2fa5e19a114c",1737186600499,"2025-01-18 07:50:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",32.000000,2.909091,7.040000,"GBP",247.381421,153.715689,12.93549,7.730669,"Weekday office charging"
"839271f5-8365-4cf1-bc02-3947e6da4799",1736964600500,"2025-01-15 18:10:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",15.360000,0.698182,6.912000,"GBP",119.603529,74.318187,12.84243,7.786688,"Shopping stop"
"fb65769f-69c8-4cdd-81d4-0573a44d4272",1736596800500,"2025-01-11 12:00:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",33.280000,0.277333,22.963200,"GBP",187.983633,116.807614,17.703669,5.648547,"Road trip top-up"
"3c322a2c-50ca-44d8-8ff2-61755c22ff19",1738419000500,"2025-02-01 14:10:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",18.560000,0.154667,12.806400,"GBP",83.264738,51.738310,22.290348,4.486247,"Road trip top-up"
"456905a6-944c-40a1-b856-487134d437c8",1738852800500,"2025-02-06 14:40:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",27.520000,2.501818,6.054400,"GBP",126.628451,78.683272,21.732873,4.601325,"Weekday office charging"
"b9230138-3bcd-45a0-b482-dd0ab8d6c541",1738508400500,"2025-02-02 15:00:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",30.720000,2.792727,6.758400,"GBP",236.255315,146.802247,13.002882,7.690603,"Weekday office charging"
"25f1fe9d-69c1-481e-ab4e-f82cbb1da5da",1743076200500,"2025-03-27 11:50:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",24.320000,1.105455,10.944000,"GBP",126.743478,78.754746,19.188364,5.211492,"Shopping stop"
"503ee3d0-7fa9-4413-b56b-2be23345f354",1743173400500,"2025-03-28 14:50:00","Hyundai Kona Electric","Home Charger","","Home","Home",14.080000,1.902703,3.942400,"GBP",77.117359,47.918505,18.257887,5.477085,"Overnight home session"
"c767fdda-25ad-44aa-b2d8-6fc0743d9467",1741674000500,"2025-03-11 06:20:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",22.400000,2.036364,4.928000,"GBP",154.729023,96.144157,14.476922,6.907546,"Weekday office charging"
"05cde73f-1328-46a1-8294-16745794a5c6",1742829000500,"2025-03-24 15:10:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",19.200000,0.160000,13.248000,"GBP",112.798439,70.089701,17.021512,5.874919,"Road trip top-up"
"e9f8ba8a-af9c-4ef3-8cce-1db407ab9537",1744123200500,"2025-04-08 15:40:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",16.000000,1.454545,3.520000,"GBP",119.777428,74.426243,13.35811,7.486089,"Weekday office charging"
"39531c7a-4d15-4fd8-890e-b515093c6ea2",1745679000500,"2025-04-26 15:50:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",34.560000,3.141818,7.603200,"GBP",172.563118,107.225750,20.027455,4.993146,"Weekday office charging"
"ece6f685-0d00-40c0-9611-fcd45bc6a32e",1747482600500,"2025-05-17 12:50:00","Hyundai Kona Electric","Home Charger","","Home","Home",19.840000,2.681081,5.555200,"GBP",101.757654,63.229275,19.497305,5.128914,"Overnight home session"
"66a3fec8-a203-42e7-b7e8-ea17e412081e",1746695400500,"2025-05-08 10:10:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",14.720000,1.338182,3.238400,"GBP",100.613175,62.518129,14.630291,6.835134,"Weekday office charging"
"0cc9ab2e-5d40-40a9-8cc7-8d2861e84a0b",1746519600500,"2025-05-06 09:20:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",27.520000,0.229333,18.988800,"GBP",145.626858,90.488334,18.897613,5.291674,"Road trip top-up"
"92d37c73-bcd5-4d40-b3fe-581697cd3d7c",1750102200501,"2025-06-16 20:30:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",16.640000,0.756364,7.488000,"GBP",108.076675,67.155732,15.396477,6.494992,"Shopping stop"
"670b4422-d5d7-4bda-8925-d24cb77f8a7a",1749567600501,"2025-06-10 16:00:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",14.720000,1.338182,3.238400,"GBP",64.788857,40.257929,22.719956,4.401417,"Weekday office charging"
"5fbe0b44-e808-4c7f-b284-496683d04034",1749567600501,"2025-06-10 16:00:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",13.440000,0.112000,9.273600,"GBP",77.292477,48.027319,17.388497,5.750928,"Road trip top-up"
"6e5d25f0-bc4a-4c0a-bf43-4652ae21ccf6",1751375400501,"2025-07-01 14:10:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",23.040000,2.094545,5.068800,"GBP",151.453485,94.108833,15.212592,6.573502,"Weekday office charging"
"74d33e75-636c-4142-b655-65ef395d1758",1751694600501,"2025-07-05 06:50:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",14.720000,0.669091,6.624000,"GBP",66.130154,41.091373,22.259135,4.492538,"Shopping stop"
"7743548e-fec7-4062-a6c8-04b2967c2459",1756405200501,"2025-08-28 19:20:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",34.560000,3.141818,7.603200,"GBP",160.219836,99.555991,21.570363,4.635991,"Weekday office charging"
"1c93acc7-14c9-400f-8408-879c13429fac",1755442200501,"2025-08-17 15:50:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",33.920000,1.541818,15.264000,"GBP",229.574969,142.651272,14.77513,6.76813,"Shopping stop"
"eccb6a7e-489a-4a15-b466-d20bca1a83e0",1757354400501,"2025-09-08 19:00:00","Hyundai Kona Electric","Home Charger","","Home","Home",33.920000,4.583784,9.497600,"GBP",177.279238,110.156211,19.133656,5.226393,"Overnight home session"
"ae045309-7ae1-45f5-b109-b4ed079e275d",1756806600502,"2025-09-02 10:50:00","Hyundai Kona Electric","Home Charger","","Home","Home",25.600000,3.459459,7.168000,"GBP",174.696950,108.551652,14.653948,6.8241,"Overnight home session"
"245d76c6-7ff0-4804-8301-4fe53a2d525d",1758722400502,"2025-09-24 15:00:00","Hyundai Kona Electric","Home Charger","","Home","Home",26.240000,3.545946,7.347200,"GBP",132.134253,82.104418,19.85859,5.035604,"Overnight home session"
"84ec583d-fde4-47a1-9f3f-8145180ad6dd",1761305400502,"2025-10-24 12:30:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",14.080000,1.280000,3.097600,"GBP",68.560644,42.601609,20.536563,4.869364,"Weekday office charging"
"7544a3e6-889a-434d-b7ff-bd9c683a84a9",1760111400502,"2025-10-10 16:50:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",24.320000,2.210909,5.350400,"GBP",141.501418,87.924905,17.187107,5.818315,"Weekday office charging"
"72ad7ff1-ea4d-42e9-bd85-c105cc691654",1759413600502,"2025-10-02 15:00:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",27.520000,1.250909,12.384000,"GBP",129.781650,80.642579,21.204847,4.715903,"Shopping stop"
"7d106031-0437-4ed6-bbd4-3ee68c7e8b61",1762668000502,"2025-11-09 06:00:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",28.800000,0.240000,19.872000,"GBP",134.901888,83.824147,21.348849,4.684093,"Road trip top-up"
"bc614d51-5ba8-4737-bf68-9795925a47f0",1763716800502,"2025-11-21 09:20:00","Hyundai Kona Electric","Home Charger","","Home","Home",27.520000,3.718919,7.705600,"GBP",178.036157,110.626539,15.457534,6.469337,"Overnight home session"
"9227dc9f-609b-4ddb-9f2d-1e6583c61ee1",1763755200502,"2025-11-21 20:00:00","Hyundai Kona Electric","Home Charger","","Home","Home",32.000000,4.324324,8.960000,"GBP",163.593736,101.652435,19.560651,5.112304,"Overnight home session"
"46724968-e798-4b40-9595-918c94ed57e6",1764055800502,"2025-11-25 07:30:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",21.120000,1.920000,4.646400,"GBP",123.098592,76.489919,17.156979,5.828532,"Weekday office charging"
"cc43d0b4-a5eb-412b-9f9c-d46ecbd98351",1766067000502,"2025-12-18 14:10:00","Hyundai Kona Electric","Home Charger","","Home","Home",14.080000,1.902703,3.942400,"GBP",89.869745,55.842471,15.667119,6.382794,"Overnight home session"
"f0065ab3-5eba-4b72-a297-6b413c63ef4a",1766914800502,"2025-12-28 09:40:00","Hyundai Kona Electric","Home Charger","","Home","Home",17.920000,2.421622,5.017600,"GBP",116.799857,72.576066,15.342485,6.517849,"Overnight home session"
"0dcce630-4840-4ddb-85cd-b1517b8f8a6e",1767730200502,"2026-01-06 20:10:00","Hyundai Kona Electric","Home Charger","","Home","Home",35.200000,4.756757,9.856000,"GBP",157.224086,97.694518,22.388427,4.466593,"Overnight home session"
"81f2187f-a493-4d10-ad1d-c8734790045f",1769803200502,"2026-01-30 20:00:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",23.040000,1.047273,10.368000,"GBP",145.162783,90.199972,15.871837,6.300468,"Shopping stop"
"8c6736f3-7419-4b9f-99c2-37cb213ede43",1769085600503,"2026-01-22 12:40:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",24.320000,2.210909,5.350400,"GBP",183.358223,113.933518,13.263654,7.539401,"Weekday office charging"
"ea9de048-575e-4268-ba56-66ca0891e5d2",1767250800503,"2026-01-01 07:00:00","Hyundai Kona Electric","Home Charger","","Home","Home",14.720000,1.989189,4.121600,"GBP",102.579430,63.739903,14.349856,6.968711,"Overnight home session"
"ec18e952-9bc9-4dc1-8c14-6b7a65fa09dd",1770224400503,"2026-02-04 17:00:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",15.360000,0.128000,10.598400,"GBP",74.909819,46.546804,20.504655,4.876941,"Road trip top-up"
"3d568269-58a6-4f40-a385-16a7aa3ce72c",1770106800503,"2026-02-03 08:20:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",24.960000,2.269091,5.491200,"GBP",138.311788,85.942961,18.046184,5.541338,"Weekday office charging"
"7758e351-f8f9-4e5b-861b-93123c592f33",1770993600503,"2026-02-13 14:40:00","Hyundai Kona Electric","Workplace Bay","","Office","Work",19.840000,1.803636,4.364800,"GBP",103.942660,64.586975,19.087447,5.239045,"Weekday office charging"
"438fb537-8e47-4cbe-b2ff-f59b004a7b8e",1769956200503,"2026-02-01 14:30:00","Hyundai Kona Electric","Home Charger","","Home","Home",13.440000,1.816216,3.763200,"GBP",97.266923,60.438864,13.817647,7.237122,"Overnight home session"
"2dcc5e77-75d9-4418-910d-57ffc57a011c",1774893600503,"2026-03-30 19:00:00","Hyundai Kona Electric","Supermarket Point","Pod Point","Retail Park","Public",34.560000,1.570909,15.552000,"GBP",186.226065,115.715512,18.55809,5.388486,"Shopping stop"
"a78e031b-f37f-4247-b6f0-68ef79e2b3aa",1773222000503,"2026-03-11 09:40:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",25.600000,0.213333,17.664000,"GBP",165.602641,102.900710,15.458691,6.468853,"Road trip top-up"
"9c2f4146-c23c-4355-87ae-60146786b6ba",1776319800503,"2026-04-16 07:10:00","Hyundai Kona Electric","City Rapid Hub","IONITY","City Center","Rapid",28.160000,0.234667,19.430400,"GBP",201.155607,124.992299,13.999113,7.14331,"Road trip top-up"
"a65cf616-a4db-4974-aeb7-b4198ec83c4f",1776183000503,"2026-04-14 17:10:00","Hyundai Kona Electric","Home Charger","","Home","Home",14.720000,1.989189,4.121600,"GBP",95.301995,59.217914,15.445637,6.47432,"Overnight home session"
"852a6adb-9ebc-4e13-8339-5eb8da93138f",1683097800503,"2023-05-03 08:10:00","Kia EV6","Workplace Bay","","Office","Work",20.124000,1.829455,4.427280,"GBP",137.592497,85.496014,14.625798,6.837234,"Weekday office charging"
"b2def760-ba4e-4e17-9955-98bdd146148e",1683642000503,"2023-05-09 15:20:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",22.446000,0.187050,15.487740,"GBP",145.517966,90.420672,15.424899,6.483024,"Road trip top-up"
"9dcbd838-ab67-4f55-86e7-f35afe9da3ef",1688149200503,"2023-06-30 19:20:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",16.254000,0.738818,7.314300,"GBP",99.938534,62.098926,16.263997,6.14855,"Shopping stop"
"3d4e22a6-2e94-41c0-9e46-11b40c0f0312",1686814800504,"2023-06-15 08:40:00","Kia EV6","City Rapid Hub","IONITY","City Center","Rapid",27.864000,0.232200,19.226160,"GBP",113.721976,70.663560,24.501861,4.081323,"Road trip top-up"
"6d2173d5-5462-40e2-9e2a-d73281914124",1690177200504,"2023-07-24 06:40:00","Kia EV6","Home Charger","","Home","Home",34.830000,4.706757,9.752400,"GBP",161.344800,100.255011,21.587309,4.632351,"Overnight home session"
"8dda7f2e-518e-4d59-bf5e-f22cfaace578",1689593400504,"2023-07-17 12:30:00","Kia EV6","Workplace Bay","","Office","Work",38.700000,3.518182,8.514000,"GBP",174.224252,108.257931,22.212751,4.501919,"Weekday office charging"
"4fbb8df1-b620-49aa-b77f-14dbe38355fa",1691490600504,"2023-08-08 11:30:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",20.898000,0.949909,9.404100,"GBP",123.905118,76.991071,16.866131,5.929042,"Shopping stop"
"829b8daf-7111-4e9b-a100-f6978925dd86",1693228800504,"2023-08-28 14:20:00","Kia EV6","Home Charger","","Home","Home",34.056000,4.602162,9.535680,"GBP",143.966467,89.456615,23.655509,4.227345,"Overnight home session"
"4c1008bc-e352-4d68-9cf9-240209ae6e16",1690872000504,"2023-08-01 07:40:00","Kia EV6","Workplace Bay","","Office","Work",27.090000,2.462727,5.959800,"GBP",111.939967,69.556271,24.200472,4.132151,"Weekday office charging"
"678694db-d302-450c-bfd0-9009b7fa9c96",1694502000504,"2023-09-12 08:00:00","Kia EV6","Supermarket Point","Pod Point","Retail Park","Public",24.768000,1.125818,11.145600,"GBP",147.459548,91.627115,16.796471,5.953632,"Shopping stop"
"96ab1f8b-5619-41b8-a323-5d217d07384f",1694840400504,"2023-09-16 06:00:00","Kia EV6","Workplace Bay","","Office","Work",31.734000,2.884909,6.981480,"GBP",197.007097,122.414535,16.108049,6.208076,"Weekday office charging"
"a852e628-0e2d-4295-bd63-5579e94c1eba",1695739800504,"2023-09-26 15:50:00","Kia EV6","Home Charger","","Home","Home",17.802000,2.405676,4.984560,"GBP",77.190172,47.963749,23.062521,4.336039,"Overnight home session"
"190050ab-6009-4b42-9bd3-41bee120a461",1697104800504,"2023-10-12 11:00:00","Kia EV6","Workplace Bay","","Office","Work",25.542000,2.322000,5.619240,"GBP",165.968880,103.128281,15.389632,6.497881,"Weekday office charging"
"d7a8b9f0-25de-4a97-a016-0e8a7a4fd8e0",1697790000505,"2023-10-20 09:20:00","Kia EV6","Home Charger","","Home","Home",34.056000,4.602162,9.535680,"GBP",179.014696,111.234575,19.024136,5.25648,"Overnight home session"
"dcb036c2-61cb-491a-8db6-eb941f012911",1697891400505,"2023-10-21 13:30:00","Kia EV6","Home Charger","","Home","Home",21.672000,2.928649,6.068160,"GBP",104.801426,65.120587,20.679108,4.835799,"Overnight home session"
